sequence: LHCB1, l=26658.8832
idx  kind          name                    l          dl       spos       upos    uds
2694  sbend         MB.A17R4.B1            14.300       0   10704.773  10711.923   7.150
2695  sextupole     MCS.A17R4.B1            0.110       0   10719.292  10719.347   0.055
2696  multipole     MCO.17R4.B1             0.000       0   10720.097  10720.097   0.000
2697  multipole     MCD.17R4.B1             0.000       0   10720.098  10720.098   0.000
2698  sbend         MB.B17R4.B1            14.300       0   10720.433  10727.583   7.150
2699  sextupole     MCS.B17R4.B1            0.110       0   10734.951  10735.006   0.055
2700  sbend         MB.C17R4.B1            14.300       0   10736.092  10743.242   7.150
2701  sextupole     MCS.C17R4.B1            0.110       0   10750.611  10750.666   0.055
2702  monitor       BPM.17R4.B1             0.000       0   10751.545  10751.545   0.000
2703  quadrupole    MQT.17R4.B1             0.320       0   10752.139  10752.299   0.160
2704  quadrupole    MQ.17R4.B1              3.100       0   10752.757  10754.307   1.550
2705  sextupole     MS.17R4.B1              0.369       0   10756.017  10756.202   0.184
2706  vkicker       MCBV.17R4.B1            0.647       0   10756.471  10756.795   0.324
2707  multipole     MCO.A18R4.B1            0.000       0   10757.886  10757.886   0.000
2708  multipole     MCD.A18R4.B1            0.000       0   10757.887  10757.887   0.000
2709  sbend         MB.A18R4.B1            14.300       0   10758.222  10765.372   7.150
2710  sextupole     MCS.A18R4.B1            0.110       0   10772.740  10772.795   0.055
2711  sbend         MB.B18R4.B1            14.300       0   10773.881  10781.031   7.150
2712  sextupole     MCS.B18R4.B1            0.110       0   10788.400  10788.455   0.055
2713  multipole     MCO.B18R4.B1            0.000       0   10789.205  10789.205   0.000
2714  multipole     MCD.B18R4.B1            0.000       0   10789.206  10789.206   0.000
2715  sbend         MB.C18R4.B1            14.300       0   10789.541  10796.691   7.150
2716  sextupole     MCS.C18R4.B1            0.110       0   10804.059  10804.114   0.055
2717  monitor       BPM.18R4.B1             0.000       0   10804.993  10804.993   0.000
2718  quadrupole    MQT.18R4.B1             0.320       0   10805.587  10805.747   0.160
2719  quadrupole    MQ.18R4.B1              3.100       0   10806.205  10807.755   1.550
2720  sextupole     MS.18R4.B1              0.369       0   10809.466  10809.650   0.184
2721  hkicker       MCBH.18R4.B1            0.647       0   10809.920  10810.243   0.324
2722  sbend         MB.A19R4.B1            14.300       0   10811.670  10818.820   7.150
2723  sextupole     MCS.A19R4.B1            0.110       0   10826.189  10826.244   0.055
2724  multipole     MCO.19R4.B1             0.000       0   10826.994  10826.994   0.000
2725  multipole     MCD.19R4.B1             0.000       0   10826.995  10826.995   0.000
2726  sbend         MB.B19R4.B1            14.300       0   10827.330  10834.480   7.150
2727  sextupole     MCS.B19R4.B1            0.110       0   10841.848  10841.903   0.055
2728  sbend         MB.C19R4.B1            14.300       0   10842.989  10850.139   7.150
2729  sextupole     MCS.C19R4.B1            0.110       0   10857.508  10857.563   0.055
2730  monitor       BPM.19R4.B1             0.000       0   10858.442  10858.442   0.000
2731  quadrupole    MQT.19R4.B1             0.320       0   10859.036  10859.196   0.160
2732  quadrupole    MQ.19R4.B1              3.100       0   10859.654  10861.204   1.550
2733  sextupole     MS.19R4.B1              0.369       0   10862.914  10863.099   0.184
2734  vkicker       MCBV.19R4.B1            0.647       0   10863.368  10863.692   0.324
2735  multipole     MCO.A20R4.B1            0.000       0   10864.783  10864.783   0.000
2736  multipole     MCD.A20R4.B1            0.000       0   10864.784  10864.784   0.000
2737  sbend         MB.A20R4.B1            14.300       0   10865.119  10872.269   7.150
2738  sextupole     MCS.A20R4.B1            0.110       0   10879.637  10879.692   0.055
2739  sbend         MB.B20R4.B1            14.300       0   10880.778  10887.928   7.150
2740  sextupole     MCS.B20R4.B1            0.110       0   10895.297  10895.352   0.055
2741  multipole     MCO.B20R4.B1            0.000       0   10896.102  10896.102   0.000
2742  multipole     MCD.B20R4.B1            0.000       0   10896.103  10896.103   0.000
2743  sbend         MB.C20R4.B1            14.300       0   10896.438  10903.588   7.150
2744  sextupole     MCS.C20R4.B1            0.110       0   10910.956  10911.011   0.055
2745  monitor       BPM.20R4.B1             0.000       0   10911.890  10911.890   0.000
2746  quadrupole    MQT.20R4.B1             0.320       0   10912.484  10912.644   0.160
2747  quadrupole    MQ.20R4.B1              3.100       0   10913.102  10914.652   1.550
2748  sextupole     MS.20R4.B1              0.369       0   10916.363  10916.547   0.184
2749  hkicker       MCBH.20R4.B1            0.647       0   10916.817  10917.140   0.324
2750  sbend         MB.A21R4.B1            14.300       0   10918.567  10925.717   7.150
2751  sextupole     MCS.A21R4.B1            0.110       0   10933.086  10933.141   0.055
2752  multipole     MCO.21R4.B1             0.000       0   10933.891  10933.891   0.000
2753  multipole     MCD.21R4.B1             0.000       0   10933.892  10933.892   0.000
2754  sbend         MB.B21R4.B1            14.300       0   10934.227  10941.377   7.150
2755  sextupole     MCS.B21R4.B1            0.110       0   10948.745  10948.800   0.055
2756  sbend         MB.C21R4.B1            14.300       0   10949.886  10957.036   7.150
2757  sextupole     MCS.C21R4.B1            0.110       0   10964.405  10964.460   0.055
2758  monitor       BPM.21R4.B1             0.000       0   10965.339  10965.339   0.000
2759  quadrupole    MQT.21R4.B1             0.320       0   10965.933  10966.093   0.160
2760  quadrupole    MQ.21R4.B1              3.100       0   10966.551  10968.101   1.550
2761  sextupole     MS.21R4.B1              0.369       0   10969.811  10969.996   0.184
2762  vkicker       MCBV.21R4.B1            0.647       0   10970.265  10970.589   0.324
2763  multipole     MCO.A22R4.B1            0.000       0   10971.680  10971.680   0.000
2764  multipole     MCD.A22R4.B1            0.000       0   10971.681  10971.681   0.000
2765  sbend         MB.A22R4.B1            14.300       0   10972.016  10979.166   7.150
2766  sextupole     MCS.A22R4.B1            0.110       0   10986.534  10986.589   0.055
2767  sbend         MB.B22R4.B1            14.300       0   10987.675  10994.825   7.150
2768  sextupole     MCS.B22R4.B1            0.110       0   11002.194  11002.249   0.055
2769  multipole     MCO.B22R4.B1            0.000       0   11002.999  11002.999   0.000
2770  multipole     MCD.B22R4.B1            0.000       0   11003.000  11003.000   0.000
2771  sbend         MB.C22R4.B1            14.300       0   11003.335  11010.485   7.150
2772  sextupole     MCS.C22R4.B1            0.110       0   11017.853  11017.908   0.055
2773  monitor       BPM.22R4.B1             0.000       0   11018.787  11018.787   0.000
2774  octupole      MO.22R4.B1              0.320       0   11019.378  11019.538   0.160
2775  quadrupole    MQ.22R4.B1              3.100       0   11019.999  11021.549   1.550
2776  sextupole     MS.22R4.B1              0.369       0   11023.260  11023.444   0.184
2777  hkicker       MCBH.22R4.B1            0.647       0   11023.714  11024.037   0.324
2778  sbend         MB.A23R4.B1            14.300       0   11025.464  11032.614   7.150
2779  sextupole     MCS.A23R4.B1            0.110       0   11039.983  11040.038   0.055
2780  multipole     MCO.23R4.B1             0.000       0   11040.788  11040.788   0.000
2781  multipole     MCD.23R4.B1             0.000       0   11040.789  11040.789   0.000
2782  sbend         MB.B23R4.B1            14.300       0   11041.124  11048.274   7.150
2783  sextupole     MCS.B23R4.B1            0.110       0   11055.642  11055.697   0.055
2784  sbend         MB.C23R4.B1            14.300       0   11056.783  11063.933   7.150
2785  sextupole     MCS.C23R4.B1            0.110       0   11071.302  11071.357   0.055
2786  monitor       BPM.23R4.B1             0.000       0   11072.236  11072.236   0.000
2787  quadrupole    MQS.23R4.B1             0.320       0   11072.830  11072.990   0.160
2788  quadrupole    MQ.23R4.B1              3.100       0   11073.448  11074.998   1.550
2789  sextupole     MS.23R4.B1              0.369       0   11076.708  11076.893   0.184
2790  vkicker       MCBV.23R4.B1            0.647       0   11077.162  11077.486   0.324
2791  multipole     MCO.A24R4.B1            0.000       0   11078.577  11078.577   0.000
2792  multipole     MCD.A24R4.B1            0.000       0   11078.578  11078.578   0.000
2793  sbend         MB.A24R4.B1            14.300       0   11078.913  11086.063   7.150
2794  sextupole     MCS.A24R4.B1            0.110       0   11093.431  11093.486   0.055
2795  sbend         MB.B24R4.B1            14.300       0   11094.572  11101.722   7.150
2796  sextupole     MCS.B24R4.B1            0.110       0   11109.091  11109.146   0.055
2797  multipole     MCO.B24R4.B1            0.000       0   11109.896  11109.896   0.000
2798  multipole     MCD.B24R4.B1            0.000       0   11109.897  11109.897   0.000
2799  sbend         MB.C24R4.B1            14.300       0   11110.232  11117.382   7.150
2800  sextupole     MCS.C24R4.B1            0.110       0   11124.750  11124.805   0.055
2801  monitor       BPM.24R4.B1             0.000       0   11125.684  11125.684   0.000
2802  octupole      MO.24R4.B1              0.320       0   11126.275  11126.435   0.160
2803  quadrupole    MQ.24R4.B1              3.100       0   11126.896  11128.446   1.550
2804  sextupole     MS.24R4.B1              0.369       0   11130.157  11130.341   0.184
2805  hkicker       MCBH.24R4.B1            0.647       0   11130.611  11130.934   0.324
2806  sbend         MB.A25R4.B1            14.300       0   11132.361  11139.511   7.150
2807  sextupole     MCS.A25R4.B1            0.110       0   11146.880  11146.935   0.055
2808  multipole     MCO.25R4.B1             0.000       0   11147.685  11147.685   0.000
2809  multipole     MCD.25R4.B1             0.000       0   11147.686  11147.686   0.000
2810  sbend         MB.B25R4.B1            14.300       0   11148.021  11155.171   7.150
2811  sextupole     MCS.B25R4.B1            0.110       0   11162.539  11162.594   0.055
2812  sbend         MB.C25R4.B1            14.300       0   11163.680  11170.830   7.150
2813  sextupole     MCS.C25R4.B1            0.110       0   11178.199  11178.254   0.055
2814  monitor       BPM.25R4.B1             0.000       0   11179.133  11179.133   0.000
2815  octupole      MO.25R4.B1              0.320       0   11179.724  11179.884   0.160
2816  quadrupole    MQ.25R4.B1              3.100       0   11180.345  11181.895   1.550
2817  sextupole     MS.25R4.B1              0.369       0   11183.605  11183.790   0.184
2818  vkicker       MCBV.25R4.B1            0.647       0   11184.059  11184.383   0.324
2819  multipole     MCO.A26R4.B1            0.000       0   11185.474  11185.474   0.000
2820  multipole     MCD.A26R4.B1            0.000       0   11185.475  11185.475   0.000
2821  sbend         MB.A26R4.B1            14.300       0   11185.810  11192.960   7.150
2822  sextupole     MCS.A26R4.B1            0.110       0   11200.328  11200.383   0.055
2823  sbend         MB.B26R4.B1            14.300       0   11201.469  11208.619   7.150
2824  sextupole     MCS.B26R4.B1            0.110       0   11215.988  11216.043   0.055
2825  multipole     MCO.B26R4.B1            0.000       0   11216.793  11216.793   0.000
2826  multipole     MCD.B26R4.B1            0.000       0   11216.794  11216.794   0.000
2827  sbend         MB.C26R4.B1            14.300       0   11217.129  11224.279   7.150
2828  sextupole     MCS.C26R4.B1            0.110       0   11231.647  11231.702   0.055
2829  monitor       BPM.26R4.B1             0.000       0   11232.581  11232.581   0.000
2830  octupole      MO.26R4.B1              0.320       0   11233.172  11233.332   0.160
2831  quadrupole    MQ.26R4.B1              3.100       0   11233.793  11235.343   1.550
2832  sextupole     MS.26R4.B1              0.369       0   11237.054  11237.238   0.184
2833  hkicker       MCBH.26R4.B1            0.647       0   11237.508  11237.831   0.324
2834  sbend         MB.A27R4.B1            14.300       0   11239.258  11246.408   7.150
2835  sextupole     MCS.A27R4.B1            0.110       0   11253.777  11253.832   0.055
2836  multipole     MCO.27R4.B1             0.000       0   11254.582  11254.582   0.000
2837  multipole     MCD.27R4.B1             0.000       0   11254.584  11254.584   0.000
2838  sbend         MB.B27R4.B1            14.300       0   11254.918  11262.068   7.150
2839  sextupole     MCS.B27R4.B1            0.110       0   11269.437  11269.492   0.055
2840  sbend         MB.C27R4.B1            14.300       0   11270.577  11277.727   7.150
2841  sextupole     MCS.C27R4.B1            0.110       0   11285.096  11285.151   0.055
2842  monitor       BPM.27R4.B1             0.000       0   11286.030  11286.030   0.000
2843  quadrupole    MQS.27R4.B1             0.320       0   11286.624  11286.784   0.160
2844  quadrupole    MQ.27R4.B1              3.100       0   11287.242  11288.792   1.550
2845  sextupole     MS.27R4.B1              0.369       0   11290.503  11290.687   0.184
2846  vkicker       MCBV.27R4.B1            0.647       0   11290.957  11291.280   0.324
2847  multipole     MCO.A28R4.B1            0.000       0   11292.371  11292.371   0.000
2848  multipole     MCD.A28R4.B1            0.000       0   11292.373  11292.373   0.000
2849  sbend         MB.A28R4.B1            14.300       0   11292.707  11299.857   7.150
2850  sextupole     MCS.A28R4.B1            0.110       0   11307.226  11307.281   0.055
2851  sbend         MB.B28R4.B1            14.300       0   11308.366  11315.516   7.150
2852  sextupole     MCS.B28R4.B1            0.110       0   11322.885  11322.940   0.055
2853  multipole     MCO.B28R4.B1            0.000       0   11323.690  11323.690   0.000
2854  multipole     MCD.B28R4.B1            0.000       0   11323.692  11323.692   0.000
2855  sbend         MB.C28R4.B1            14.300       0   11324.026  11331.176   7.150
2856  sextupole     MCS.C28R4.B1            0.110       0   11338.545  11338.600   0.055
2857  monitor       BPM.28R4.B1             0.000       0   11339.479  11339.479   0.000
2858  octupole      MO.28R4.B1              0.320       0   11340.070  11340.230   0.160
2859  quadrupole    MQ.28R4.B1              3.100       0   11340.691  11342.241   1.550
2860  sextupole     MS.28R4.B1              0.369       0   11343.951  11344.136   0.184
2861  hkicker       MCBH.28R4.B1            0.647       0   11344.405  11344.729   0.324
2862  sbend         MB.A29R4.B1            14.300       0   11346.155  11353.305   7.150
2863  sextupole     MCS.A29R4.B1            0.110       0   11360.674  11360.729   0.055
2864  multipole     MCO.29R4.B1             0.000       0   11361.479  11361.479   0.000
2865  multipole     MCD.29R4.B1             0.000       0   11361.481  11361.481   0.000
2866  sbend         MB.B29R4.B1            14.300       0   11361.815  11368.965   7.150
2867  sextupole     MCS.B29R4.B1            0.110       0   11376.334  11376.389   0.055
2868  sbend         MB.C29R4.B1            14.300       0   11377.474  11384.624   7.150
2869  sextupole     MCS.C29R4.B1            0.110       0   11391.993  11392.048   0.055
2870  monitor       BPM.29R4.B1             0.000       0   11392.927  11392.927   0.000
2871  octupole      MO.29R4.B1              0.320       0   11393.518  11393.678   0.160
2872  quadrupole    MQ.29R4.B1              3.100       0   11394.139  11395.689   1.550
2873  sextupole     MS.29R4.B1              0.369       0   11397.400  11397.584   0.184
2874  vkicker       MCBV.29R4.B1            0.647       0   11397.854  11398.177   0.324
2875  multipole     MCO.A30R4.B1            0.000       0   11399.268  11399.268   0.000
2876  multipole     MCD.A30R4.B1            0.000       0   11399.270  11399.270   0.000
2877  sbend         MB.A30R4.B1            14.300       0   11399.604  11406.754   7.150
2878  sextupole     MCS.A30R4.B1            0.110       0   11414.123  11414.178   0.055
2879  sbend         MB.B30R4.B1            14.300       0   11415.263  11422.413   7.150
2880  sextupole     MCS.B30R4.B1            0.110       0   11429.782  11429.837   0.055
2881  multipole     MCO.B30R4.B1            0.000       0   11430.587  11430.587   0.000
2882  multipole     MCD.B30R4.B1            0.000       0   11430.589  11430.589   0.000
2883  sbend         MB.C30R4.B1            14.300       0   11430.923  11438.073   7.150
2884  sextupole     MCS.C30R4.B1            0.110       0   11445.442  11445.497   0.055
2885  monitor       BPM.30R4.B1             0.000       0   11446.376  11446.376   0.000
2886  octupole      MO.30R4.B1              0.320       0   11446.967  11447.127   0.160
2887  quadrupole    MQ.30R4.B1              3.100       0   11447.588  11449.138   1.550
2888  sextupole     MSS.30R4.B1             0.369       0   11450.848  11451.033   0.184
2889  hkicker       MCBH.30R4.B1            0.647       0   11451.302  11451.626   0.324
2890  sbend         MB.A31R4.B1            14.300       0   11453.052  11460.202   7.150
2891  sextupole     MCS.A31R4.B1            0.110       0   11467.571  11467.626   0.055
2892  multipole     MCO.31R4.B1             0.000       0   11468.376  11468.376   0.000
2893  multipole     MCD.31R4.B1             0.000       0   11468.378  11468.378   0.000
2894  sbend         MB.B31R4.B1            14.300       0   11468.712  11475.862   7.150
2895  sextupole     MCS.B31R4.B1            0.110       0   11483.231  11483.286   0.055
2896  sbend         MB.C31R4.B1            14.300       0   11484.371  11491.521   7.150
2897  sextupole     MCS.C31R4.B1            0.110       0   11498.890  11498.945   0.055
2898  monitor       BPM.31R4.B1             0.000       0   11499.824  11499.824   0.000
2899  octupole      MO.31R4.B1              0.320       0   11500.415  11500.575   0.160
2900  quadrupole    MQ.31R4.B1              3.100       0   11501.036  11502.586   1.550
2901  sextupole     MS.31R4.B1              0.369       0   11504.297  11504.481   0.184
2902  vkicker       MCBV.31R4.B1            0.647       0   11504.751  11505.074   0.324
2903  marker        S.CELL.45.B1            0.000       0   11505.821  11505.821   0.000
2904  multipole     MCO.A32R4.B1            0.000       0   11506.165  11506.165   0.000
2905  multipole     MCD.A32R4.B1            0.000       0   11506.167  11506.167   0.000
2906  sbend         MB.A32R4.B1            14.300       0   11506.501  11513.651   7.150
2907  sextupole     MCS.A32R4.B1            0.110       0   11521.020  11521.075   0.055
2908  sbend         MB.B32R4.B1            14.300       0   11522.160  11529.310   7.150
2909  sextupole     MCS.B32R4.B1            0.110       0   11536.679  11536.734   0.055
2910  multipole     MCO.B32R4.B1            0.000       0   11537.484  11537.484   0.000
2911  multipole     MCD.B32R4.B1            0.000       0   11537.486  11537.486   0.000
2912  sbend         MB.C32R4.B1            14.300       0   11537.820  11544.970   7.150
2913  sextupole     MCS.C32R4.B1            0.110       0   11552.339  11552.394   0.055
2914  monitor       BPM.32R4.B1             0.000       0   11553.273  11553.273   0.000
2915  octupole      MO.32R4.B1              0.320       0   11553.864  11554.024   0.160
2916  quadrupole    MQ.32R4.B1              3.100       0   11554.485  11556.035   1.550
2917  sextupole     MS.32R4.B1              0.369       0   11557.745  11557.930   0.184
2918  hkicker       MCBH.32R4.B1            0.647       0   11558.199  11558.523   0.324
2919  sbend         MB.A33R4.B1            14.300       0   11559.949  11567.099   7.150
2920  sextupole     MCS.A33R4.B1            0.110       0   11574.468  11574.523   0.055
2921  multipole     MCO.33R4.B1             0.000       0   11575.273  11575.273   0.000
2922  multipole     MCD.33R4.B1             0.000       0   11575.275  11575.275   0.000
2923  sbend         MB.B33R4.B1            14.300       0   11575.609  11582.759   7.150
2924  sextupole     MCS.B33R4.B1            0.110       0   11590.128  11590.183   0.055
2925  sbend         MB.C33R4.B1            14.300       0   11591.268  11598.418   7.150
2926  sextupole     MCS.C33R4.B1            0.110       0   11605.787  11605.842   0.055
2927  monitor       BPM.33R4.B1             0.000       0   11606.721  11606.721   0.000
2928  octupole      MO.33R4.B1              0.320       0   11607.312  11607.472   0.160
2929  quadrupole    MQ.33R4.B1              3.100       0   11607.933  11609.483   1.550
2930  sextupole     MS.33R4.B1              0.369       0   11611.194  11611.378   0.184
2931  vkicker       MCBV.33R4.B1            0.647       0   11611.648  11611.971   0.324
2932  marker        E.CELL.45.B1            0.000       0   11612.718  11612.718   0.000
2933  multipole     MCO.A34R4.B1            0.000       0   11613.062  11613.062   0.000
2934  multipole     MCD.A34R4.B1            0.000       0   11613.064  11613.064   0.000
2935  sbend         MB.A34R4.B1            14.300       0   11613.398  11620.548   7.150
2936  sextupole     MCS.A34R4.B1            0.110       0   11627.917  11627.972   0.055
2937  sbend         MB.B34R4.B1            14.300       0   11629.057  11636.207   7.150
2938  sextupole     MCS.B34R4.B1            0.110       0   11643.576  11643.631   0.055
2939  multipole     MCO.B34R4.B1            0.000       0   11644.381  11644.381   0.000
2940  multipole     MCD.B34R4.B1            0.000       0   11644.383  11644.383   0.000
2941  sbend         MB.C34R4.B1            14.300       0   11644.717  11651.867   7.150
2942  sextupole     MCS.C34R4.B1            0.110       0   11659.236  11659.291   0.055
2943  monitor       BPM.34R4.B1             0.000       0   11660.170  11660.170   0.000
2944  octupole      MO.34R4.B1              0.320       0   11660.761  11660.921   0.160
2945  quadrupole    MQ.34R4.B1              3.100       0   11661.382  11662.932   1.550
2946  sextupole     MSS.34L5.B1             0.369       0   11664.642  11664.827   0.184
2947  hkicker       MCBH.34L5.B1            0.647       0   11665.096  11665.420   0.324
2948  sbend         MB.C34L5.B1            14.300       0   11666.846  11673.996   7.150
2949  sextupole     MCS.C34L5.B1            0.110       0   11681.365  11681.420   0.055
2950  multipole     MCO.34L5.B1             0.000       0   11682.170  11682.170   0.000
2951  multipole     MCD.34L5.B1             0.000       0   11682.172  11682.172   0.000
2952  sbend         MB.B34L5.B1            14.300       0   11682.506  11689.656   7.150
2953  sextupole     MCS.B34L5.B1            0.110       0   11697.025  11697.080   0.055
2954  sbend         MB.A34L5.B1            14.300       0   11698.165  11705.315   7.150
2955  sextupole     MCS.A34L5.B1            0.110       0   11712.684  11712.739   0.055
2956  monitor       BPM.33L5.B1             0.000       0   11713.618  11713.618   0.000
2957  octupole      MO.33L5.B1              0.320       0   11714.209  11714.369   0.160
2958  quadrupole    MQ.33L5.B1              3.100       0   11714.830  11716.380   1.550
2959  sextupole     MS.33L5.B1              0.369       0   11718.091  11718.275   0.184
2960  vkicker       MCBV.33L5.B1            0.647       0   11718.545  11718.868   0.324
2961  multipole     MCO.B33L5.B1            0.000       0   11719.959  11719.959   0.000
2962  multipole     MCD.B33L5.B1            0.000       0   11719.961  11719.961   0.000
2963  sbend         MB.C33L5.B1            14.300       0   11720.295  11727.445   7.150
2964  sextupole     MCS.C33L5.B1            0.110       0   11734.814  11734.869   0.055
2965  sbend         MB.B33L5.B1            14.300       0   11735.954  11743.104   7.150
2966  sextupole     MCS.B33L5.B1            0.110       0   11750.473  11750.528   0.055
2967  multipole     MCO.A33L5.B1            0.000       0   11751.278  11751.278   0.000
2968  multipole     MCD.A33L5.B1            0.000       0   11751.280  11751.280   0.000
2969  sbend         MB.A33L5.B1            14.300       0   11751.614  11758.764   7.150
2970  sextupole     MCS.A33L5.B1            0.110       0   11766.133  11766.188   0.055
2971  monitor       BPM.32L5.B1             0.000       0   11767.067  11767.067   0.000
2972  octupole      MO.32L5.B1              0.320       0   11767.658  11767.818   0.160
2973  quadrupole    MQ.32L5.B1              3.100       0   11768.279  11769.829   1.550
2974  sextupole     MSS.32L5.B1             0.369       0   11771.539  11771.724   0.184
2975  hkicker       MCBH.32L5.B1            0.647       0   11771.993  11772.317   0.324
2976  sbend         MB.C32L5.B1            14.300       0   11773.743  11780.893   7.150
2977  sextupole     MCS.C32L5.B1            0.110       0   11788.262  11788.317   0.055
2978  multipole     MCO.32L5.B1             0.000       0   11789.067  11789.067   0.000
2979  multipole     MCD.32L5.B1             0.000       0   11789.069  11789.069   0.000
2980  sbend         MB.B32L5.B1            14.300       0   11789.403  11796.553   7.150
2981  sextupole     MCS.B32L5.B1            0.110       0   11803.922  11803.977   0.055
2982  sbend         MB.A32L5.B1            14.300       0   11805.062  11812.212   7.150
2983  sextupole     MCS.A32L5.B1            0.110       0   11819.581  11819.636   0.055
2984  monitor       BPM.31L5.B1             0.000       0   11820.515  11820.515   0.000
2985  octupole      MO.31L5.B1              0.320       0   11821.106  11821.266   0.160
2986  quadrupole    MQ.31L5.B1              3.100       0   11821.727  11823.277   1.550
2987  sextupole     MS.31L5.B1              0.369       0   11824.988  11825.172   0.184
2988  vkicker       MCBV.31L5.B1            0.647       0   11825.442  11825.765   0.324
2989  multipole     MCO.B31L5.B1            0.000       0   11826.856  11826.856   0.000
2990  multipole     MCD.B31L5.B1            0.000       0   11826.858  11826.858   0.000
2991  sbend         MB.C31L5.B1            14.300       0   11827.192  11834.342   7.150
2992  sextupole     MCS.C31L5.B1            0.110       0   11841.711  11841.766   0.055
2993  sbend         MB.B31L5.B1            14.300       0   11842.851  11850.001   7.150
2994  sextupole     MCS.B31L5.B1            0.110       0   11857.370  11857.425   0.055
2995  multipole     MCO.A31L5.B1            0.000       0   11858.175  11858.175   0.000
2996  multipole     MCD.A31L5.B1            0.000       0   11858.177  11858.177   0.000
2997  sbend         MB.A31L5.B1            14.300       0   11858.511  11865.661   7.150
2998  sextupole     MCS.A31L5.B1            0.110       0   11873.030  11873.085   0.055
2999  monitor       BPM.30L5.B1             0.000       0   11873.964  11873.964   0.000
3000  octupole      MO.30L5.B1              0.320       0   11874.555  11874.715   0.160
3001  quadrupole    MQ.30L5.B1              3.100       0   11875.176  11876.726   1.550
3002  sextupole     MS.30L5.B1              0.369       0   11878.436  11878.621   0.184
3003  hkicker       MCBH.30L5.B1            0.647       0   11878.890  11879.214   0.324
3004  sbend         MB.C30L5.B1            14.300       0   11880.640  11887.790   7.150
3005  sextupole     MCS.C30L5.B1            0.110       0   11895.159  11895.214   0.055
3006  multipole     MCO.30L5.B1             0.000       0   11895.964  11895.964   0.000
3007  multipole     MCD.30L5.B1             0.000       0   11895.966  11895.966   0.000
3008  sbend         MB.B30L5.B1            14.300       0   11896.300  11903.450   7.150
3009  sextupole     MCS.B30L5.B1            0.110       0   11910.819  11910.874   0.055
3010  sbend         MB.A30L5.B1            14.300       0   11911.959  11919.109   7.150
3011  sextupole     MCS.A30L5.B1            0.110       0   11926.478  11926.533   0.055
3012  monitor       BPM.29L5.B1             0.000       0   11927.412  11927.412   0.000
3013  octupole      MO.29L5.B1              0.320       0   11928.003  11928.163   0.160
3014  quadrupole    MQ.29L5.B1              3.100       0   11928.624  11930.174   1.550
3015  sextupole     MS.29L5.B1              0.369       0   11931.885  11932.069   0.184
3016  vkicker       MCBV.29L5.B1            0.647       0   11932.339  11932.662   0.324
3017  multipole     MCO.B29L5.B1            0.000       0   11933.753  11933.753   0.000
3018  multipole     MCD.B29L5.B1            0.000       0   11933.755  11933.755   0.000
3019  sbend         MB.C29L5.B1            14.300       0   11934.089  11941.239   7.150
3020  sextupole     MCS.C29L5.B1            0.110       0   11948.608  11948.663   0.055
3021  sbend         MB.B29L5.B1            14.300       0   11949.748  11956.898   7.150
3022  sextupole     MCS.B29L5.B1            0.110       0   11964.267  11964.322   0.055
3023  multipole     MCO.A29L5.B1            0.000       0   11965.072  11965.072   0.000
3024  multipole     MCD.A29L5.B1            0.000       0   11965.074  11965.074   0.000
3025  sbend         MB.A29L5.B1            14.300       0   11965.408  11972.558   7.150
3026  sextupole     MCS.A29L5.B1            0.110       0   11979.927  11979.982   0.055
3027  monitor       BPM.28L5.B1             0.000       0   11980.861  11980.861   0.000
3028  octupole      MO.28L5.B1              0.320       0   11981.452  11981.612   0.160
3029  quadrupole    MQ.28L5.B1              3.100       0   11982.073  11983.623   1.550
3030  sextupole     MSS.28L5.B1             0.369       0   11985.333  11985.518   0.184
3031  hkicker       MCBH.28L5.B1            0.647       0   11985.787  11986.111   0.324
3032  sbend         MB.C28L5.B1            14.300       0   11987.537  11994.687   7.150
3033  sextupole     MCS.C28L5.B1            0.110       0   12002.056  12002.111   0.055
3034  multipole     MCO.28L5.B1             0.000       0   12002.861  12002.861   0.000
3035  multipole     MCD.28L5.B1             0.000       0   12002.863  12002.863   0.000
3036  sbend         MB.B28L5.B1            14.300       0   12003.197  12010.347   7.150
3037  sextupole     MCS.B28L5.B1            0.110       0   12017.716  12017.771   0.055
3038  sbend         MB.A28L5.B1            14.300       0   12018.856  12026.006   7.150
3039  sextupole     MCS.A28L5.B1            0.110       0   12033.375  12033.430   0.055
3040  monitor       BPM.27L5.B1             0.000       0   12034.309  12034.309   0.000
3041  quadrupole    MQS.27L5.B1             0.320       0   12034.903  12035.063   0.160
3042  quadrupole    MQ.27L5.B1              3.100       0   12035.521  12037.071   1.550
3043  sextupole     MS.27L5.B1              0.369       0   12038.782  12038.966   0.184
3044  vkicker       MCBV.27L5.B1            0.647       0   12039.236  12039.559   0.324
3045  multipole     MCO.B27L5.B1            0.000       0   12040.650  12040.650   0.000
3046  multipole     MCD.B27L5.B1            0.000       0   12040.652  12040.652   0.000
3047  sbend         MB.C27L5.B1            14.300       0   12040.986  12048.136   7.150
3048  sextupole     MCS.C27L5.B1            0.110       0   12055.505  12055.560   0.055
3049  sbend         MB.B27L5.B1            14.300       0   12056.645  12063.795   7.150
3050  sextupole     MCS.B27L5.B1            0.110       0   12071.164  12071.219   0.055
3051  multipole     MCO.A27L5.B1            0.000       0   12071.969  12071.969   0.000
3052  multipole     MCD.A27L5.B1            0.000       0   12071.971  12071.971   0.000
