sequence: L000013, l=97756.064283185
idx  kind          name                    l          dl       spos       upos    uds
3899  quadrupole    QF4.408                 2.900       0   52747.768  52749.218   1.450
3900  rbend         B1.670                 24.432       0   52750.968  52763.184  12.216
3901  quadrupole    QD3.409                 2.900       0   52775.700  52777.150   1.450
3902  rbend         B1.671                 24.432       0   52778.901  52791.116  12.216
3903  quadrupole    QF4.409                 2.900       0   52803.633  52805.083   1.450
3904  rbend         B1.672                 24.432       0   52806.833  52819.049  12.216
3905  quadrupole    QD3.410                 2.900       0   52831.565  52833.015   1.450
3906  rbend         B1S.615                21.232       0   52834.765  52845.381  10.616
3907  quadrupole    QF4.410                 2.900       0   52859.498  52860.948   1.450
3908  rbend         B1S.616                21.232       0   52862.698  52873.314  10.616
3909  quadrupole    QD3.411                 2.900       0   52887.430  52888.880   1.450
3910  rbend         B1L.263                22.732       0   52890.630  52901.996  11.366
3911  sextupole     SF9.4                   1.400       0   52913.662  52914.362   0.700
3912  quadrupole    QF4.411                 2.900       0   52915.362  52916.812   1.450
3913  rbend         B1L.264                22.732       0   52918.563  52929.929  11.366
3914  sextupole     SD10.3                  1.400       0   52941.595  52942.295   0.700
3915  quadrupole    QD3.412                 2.900       0   52943.295  52944.745   1.450
3916  rbend         B1.673                 24.432       0   52946.495  52958.711  12.216
3917  quadrupole    QF4.412                 2.900       0   52971.227  52972.677   1.450
3918  rbend         B1S.617                21.232       0   52974.428  52985.043  10.616
3919  quadrupole    QD3.413                 2.900       0   52999.160  53000.610   1.450
3920  rbend         B1S.618                21.232       0   53002.360  53012.976  10.616
3921  quadrupole    QF4.413                 2.900       0   53027.092  53028.542   1.450
3922  rbend         B1.674                 24.432       0   53030.292  53042.508  12.216
3923  quadrupole    QD3.414                 2.900       0   53055.025  53056.475   1.450
3924  rbend         B1.675                 24.432       0   53058.225  53070.441  12.216
3925  quadrupole    QF4.414                 2.900       0   53082.957  53084.407   1.450
3926  rbend         B1L.265                22.732       0   53086.157  53097.523  11.366
3927  sextupole     SD10.4                  1.400       0   53109.189  53109.889   0.700
3928  quadrupole    QD3.415                 2.900       0   53110.889  53112.339   1.450
3929  rbend         B1S.619                21.232       0   53114.090  53124.706  10.616
3930  sextupole     SF10.3                  1.400       0   53137.122  53137.822   0.700
3931  quadrupole    QF4.415                 2.900       0   53138.822  53140.272   1.450
3932  rbend         B1S.620                21.232       0   53142.022  53152.638  10.616
3933  quadrupole    QD3.416                 2.900       0   53166.754  53168.204   1.450
3934  rbend         B1.676                 24.432       0   53169.955  53182.170  12.216
3935  quadrupole    QF4.416                 2.900       0   53194.687  53196.137   1.450
3936  rbend         B1.677                 24.432       0   53197.887  53210.103  12.216
3937  quadrupole    QD3.417                 2.900       0   53222.619  53224.069   1.450
3938  rbend         B1.678                 24.432       0   53225.819  53238.035  12.216
3939  quadrupole    QF4.417                 2.900       0   53250.552  53252.002   1.450
3940  rbend         B1S.621                21.232       0   53253.752  53264.368  10.616
3941  quadrupole    QD3.418                 2.900       0   53278.484  53279.934   1.450
3942  rbend         B1S.622                21.232       0   53281.684  53292.300  10.616
3943  sextupole     SF10.4                  1.400       0   53304.716  53305.416   0.700
3944  quadrupole    QF4.418                 2.900       0   53306.416  53307.866   1.450
3945  rbend         B1L.266                22.732       0   53309.617  53320.983  11.366
3946  sextupole     SD11.3                  1.400       0   53332.649  53333.349   0.700
3947  quadrupole    QD3.419                 2.900       0   53334.349  53335.799   1.450
3948  rbend         B1.679                 24.432       0   53337.549  53349.765  12.216
3949  quadrupole    QF4.419                 2.900       0   53362.281  53363.731   1.450
3950  rbend         B1.680                 24.432       0   53365.482  53377.697  12.216
3951  quadrupole    QD3.420                 2.900       0   53390.214  53391.664   1.450
3952  rbend         B1S.623                21.232       0   53393.414  53404.030  10.616
3953  quadrupole    QF4.420                 2.900       0   53418.146  53419.596   1.450
3954  rbend         B1S.624                21.232       0   53421.346  53431.962  10.616
3955  quadrupole    QD3.421                 2.900       0   53446.079  53447.529   1.450
3956  rbend         B1.681                 24.432       0   53449.279  53461.495  12.216
3957  quadrupole    QF4.421                 2.900       0   53474.011  53475.461   1.450
3958  rbend         B1L.267                22.732       0   53477.211  53488.577  11.366
3959  sextupole     SD11.4                  1.400       0   53500.243  53500.943   0.700
3960  quadrupole    QD3.422                 2.900       0   53501.943  53503.393   1.450
3961  rbend         B1L.268                22.732       0   53505.144  53516.510  11.366
3962  sextupole     SF11.3                  1.400       0   53528.176  53528.876   0.700
3963  quadrupole    QF4.422                 2.900       0   53529.876  53531.326   1.450
3964  rbend         B1S.625                21.232       0   53533.076  53543.692  10.616
3965  quadrupole    QD3.423                 2.900       0   53557.808  53559.258   1.450
3966  rbend         B1S.626                21.232       0   53561.009  53571.624  10.616
3967  quadrupole    QF4.423                 2.900       0   53585.741  53587.191   1.450
3968  rbend         B1.682                 24.432       0   53588.941  53601.157  12.216
3969  quadrupole    QD3.424                 2.900       0   53613.673  53615.123   1.450
3970  rbend         B1.683                 24.432       0   53616.873  53629.089  12.216
3971  quadrupole    QF4.424                 2.900       0   53641.606  53643.056   1.450
3972  rbend         B1.684                 24.432       0   53644.806  53657.022  12.216
3973  quadrupole    QD3.425                 2.900       0   53669.538  53670.988   1.450
3974  rbend         B1S.627                21.232       0   53672.738  53683.354  10.616
3975  sextupole     SF11.4                  1.400       0   53695.770  53696.470   0.700
3976  quadrupole    QF4.425                 2.900       0   53697.470  53698.920   1.450
3977  rbend         B1S.628                21.232       0   53700.671  53711.287  10.616
3978  sextupole     SD12.3                  1.400       0   53723.703  53724.403   0.700
3979  quadrupole    QD3.426                 2.900       0   53725.403  53726.853   1.450
3980  rbend         B1.685                 24.432       0   53728.603  53740.819  12.216
3981  quadrupole    QF4.426                 2.900       0   53753.335  53754.785   1.450
3982  rbend         B1.686                 24.432       0   53756.536  53768.751  12.216
3983  quadrupole    QD3.427                 2.900       0   53781.268  53782.718   1.450
3984  rbend         B1.687                 24.432       0   53784.468  53796.684  12.216
3985  quadrupole    QF4.427                 2.900       0   53809.200  53810.650   1.450
3986  rbend         B1S.629                21.232       0   53812.400  53823.016  10.616
3987  quadrupole    QD3.428                 2.900       0   53837.133  53838.583   1.450
3988  rbend         B1S.630                21.232       0   53840.333  53850.949  10.616
3989  quadrupole    QF4.428                 2.900       0   53865.065  53866.515   1.450
3990  rbend         B1L.269                22.732       0   53868.265  53879.631  11.366
3991  sextupole     SD12.4                  1.400       0   53891.297  53891.997   0.700
3992  quadrupole    QD3.429                 2.900       0   53892.997  53894.447   1.450
3993  rbend         B1.688                 24.432       0   53896.198  53908.414  12.216
3994  quadrupole    QF4.429                 2.900       0   53920.930  53922.380   1.450
3995  rbend         B1.689                 24.432       0   53924.130  53936.346  12.216
3996  quadrupole    QD3.430                 2.900       0   53948.862  53950.312   1.450
3997  rbend         B1S.631                21.232       0   53952.063  53962.679  10.616
3998  quadrupole    QF4.430                 2.900       0   53976.795  53978.245   1.450
3999  rbend         B1.690                 24.432       0   53979.995  53992.211  12.216
4000  marker        FD3A.3                  0.000       0   54004.427  54004.427   0.000
4001  marker        FD3A.4                  0.000       0   54004.427  54004.427   0.000
4002  quadrupole    QN61.2                  2.900       0   54007.927  54009.377   1.450
4003  quadrupole    QN6.2                   2.900       0   54041.930  54043.380   1.450
4004  quadrupole    QN5.2                   2.900       0   54084.354  54085.804   1.450
4005  rbend         BDS.6                  24.120       0   54087.554  54099.613  12.060
4006  quadrupole    QN4.2                   2.900       0   54111.973  54113.423   1.450
4007  quadrupole    QN3.2                   2.900       0   54170.169  54171.619   1.450
4008  quadrupole    QN2.3                   2.900       0   54395.805  54397.255   1.450
4009  quadrupole    QN1.3                   2.900       0   54569.186  54570.636   1.450
4010  quadrupole    QN0.2                   2.900       0   54797.169  54798.619   1.450
4011  quadrupole    QN1.4                   2.900       0   55025.152  55026.602   1.450
4012  quadrupole    QN2.4                   2.900       0   55198.533  55199.983   1.450
4013  quadrupole    QN9.2                   2.900       0   55424.168  55425.618   1.450
4014  quadrupole    QN8.2                   2.900       0   55482.364  55483.814   1.450
4015  rbend         BDS.7                  24.120       0   55485.564  55497.624  12.060
4016  quadrupole    QN7.2                   2.900       0   55509.984  55511.434   1.450
4017  quadrupole    QNA.2                   2.900       0   55570.867  55572.317   1.450
4018  quadrupole    QNA1.2                  2.900       0   55604.870  55606.320   1.450
4019  marker        FD1A.3                  0.000       0   55607.770  55607.770   0.000
4020  marker        FD1A.4                  0.000       0   55607.770  55607.770   0.000
4021  sextupole     SD13.3                  1.400       0   55609.570  55610.270   0.700
4022  quadrupole    QD3.431                 2.900       0   55611.270  55612.720   1.450
4023  rbend         B1.691                 24.432       0   55614.471  55626.687  12.216
4024  quadrupole    QF4.431                 2.900       0   55639.203  55640.653   1.450
4025  rbend         B1.692                 24.432       0   55642.403  55654.619  12.216
4026  quadrupole    QD3.432                 2.900       0   55667.135  55668.585   1.450
4027  rbend         B1.693                 24.432       0   55670.336  55682.551  12.216
4028  quadrupole    QF4.432                 2.900       0   55695.068  55696.518   1.450
4029  rbend         B1S.632                21.232       0   55698.268  55708.884  10.616
4030  quadrupole    QD3.433                 2.900       0   55723.000  55724.450   1.450
4031  rbend         B1S.633                21.232       0   55726.200  55736.816  10.616
4032  quadrupole    QF4.433                 2.900       0   55750.933  55752.383   1.450
4033  rbend         B1L.270                22.732       0   55754.133  55765.499  11.366
4034  sextupole     SD13.4                  1.400       0   55777.165  55777.865   0.700
4035  quadrupole    QD3.434                 2.900       0   55778.865  55780.315   1.450
4036  rbend         B1L.271                22.732       0   55782.065  55793.431  11.366
4037  sextupole     SF12.3                  1.400       0   55805.097  55805.797   0.700
4038  quadrupole    QF4.434                 2.900       0   55806.797  55808.247   1.450
4039  rbend         B1.694                 24.432       0   55809.998  55822.214  12.216
4040  quadrupole    QD3.435                 2.900       0   55834.730  55836.180   1.450
4041  rbend         B1S.634                21.232       0   55837.930  55848.546  10.616
4042  quadrupole    QF4.435                 2.900       0   55862.662  55864.112   1.450
4043  rbend         B1S.635                21.232       0   55865.863  55876.478  10.616
4044  quadrupole    QD3.436                 2.900       0   55890.595  55892.045   1.450
4045  rbend         B1.695                 24.432       0   55893.795  55906.011  12.216
4046  quadrupole    QF4.436                 2.900       0   55918.527  55919.977   1.450
4047  rbend         B1.696                 24.432       0   55921.727  55933.943  12.216
4048  quadrupole    QD3.437                 2.900       0   55946.460  55947.910   1.450
4049  rbend         B1L.272                22.732       0   55949.660  55961.026  11.366
4050  sextupole     SF12.4                  1.400       0   55972.692  55973.392   0.700
4051  quadrupole    QF4.437                 2.900       0   55974.392  55975.842   1.450
4052  rbend         B1S.636                21.232       0   55977.592  55988.208  10.616
4053  sextupole     SD14.3                  1.400       0   56000.624  56001.324   0.700
4054  quadrupole    QD3.438                 2.900       0   56002.324  56003.774   1.450
4055  rbend         B1S.637                21.232       0   56005.525  56016.141  10.616
4056  quadrupole    QF4.438                 2.900       0   56030.257  56031.707   1.450
4057  rbend         B1.697                 24.432       0   56033.457  56045.673  12.216
4058  quadrupole    QD3.439                 2.900       0   56058.189  56059.639   1.450
4059  rbend         B1.698                 24.432       0   56061.390  56073.605  12.216
4060  quadrupole    QF4.439                 2.900       0   56086.122  56087.572   1.450
4061  rbend         B1.699                 24.432       0   56089.322  56101.538  12.216
4062  quadrupole    QD3.440                 2.900       0   56114.054  56115.504   1.450
4063  rbend         B1S.638                21.232       0   56117.254  56127.870  10.616
4064  quadrupole    QF4.440                 2.900       0   56141.987  56143.437   1.450
4065  rbend         B1S.639                21.232       0   56145.187  56155.803  10.616
4066  sextupole     SD14.4                  1.400       0   56168.219  56168.919   0.700
4067  quadrupole    QD3.441                 2.900       0   56169.919  56171.369   1.450
4068  rbend         B1L.273                22.732       0   56173.119  56184.485  11.366
4069  sextupole     SF13.3                  1.400       0   56196.151  56196.851   0.700
4070  quadrupole    QF4.441                 2.900       0   56197.851  56199.301   1.450
4071  rbend         B1.700                 24.432       0   56201.052  56213.268  12.216
4072  quadrupole    QD3.442                 2.900       0   56225.784  56227.234   1.450
4073  rbend         B1.701                 24.432       0   56228.984  56241.200  12.216
4074  quadrupole    QF4.442                 2.900       0   56253.716  56255.166   1.450
4075  rbend         B1S.640                21.232       0   56256.917  56267.533  10.616
4076  quadrupole    QD3.443                 2.900       0   56281.649  56283.099   1.450
4077  rbend         B1S.641                21.232       0   56284.849  56295.465  10.616
4078  quadrupole    QF4.443                 2.900       0   56309.581  56311.031   1.450
4079  rbend         B1.702                 24.432       0   56312.781  56324.997  12.216
4080  quadrupole    QD3.444                 2.900       0   56337.514  56338.964   1.450
4081  rbend         B1L.274                22.732       0   56340.714  56352.080  11.366
4082  sextupole     SF13.4                  1.400       0   56363.746  56364.446   0.700
4083  quadrupole    QF4.444                 2.900       0   56365.446  56366.896   1.450
4084  rbend         B1L.275                22.732       0   56368.646  56380.012  11.366
4085  sextupole     SD15.3                  1.400       0   56391.678  56392.378   0.700
4086  quadrupole    QD3.445                 2.900       0   56393.378  56394.828   1.450
4087  rbend         B1S.642                21.232       0   56396.579  56407.195  10.616
4088  quadrupole    QF4.445                 2.900       0   56421.311  56422.761   1.450
4089  rbend         B1S.643                21.232       0   56424.511  56435.127  10.616
4090  quadrupole    QD3.446                 2.900       0   56449.243  56450.693   1.450
4091  rbend         B1.703                 24.432       0   56452.444  56464.660  12.216
4092  quadrupole    QF4.446                 2.900       0   56477.176  56478.626   1.450
4093  rbend         B1.704                 24.432       0   56480.376  56492.592  12.216
4094  quadrupole    QD3.447                 2.900       0   56505.108  56506.558   1.450
4095  rbend         B1.705                 24.432       0   56508.308  56520.524  12.216
4096  quadrupole    QF4.447                 2.900       0   56533.041  56534.491   1.450
4097  rbend         B1S.644                21.232       0   56536.241  56546.857  10.616
4098  sextupole     SD15.4                  1.400       0   56559.273  56559.973   0.700
4099  quadrupole    QD3.448                 2.900       0   56560.973  56562.423   1.450
4100  rbend         B1S.645                21.232       0   56564.173  56574.789  10.616
4101  sextupole     SF14.3                  1.400       0   56587.205  56587.905   0.700
4102  quadrupole    QF4.448                 2.900       0   56588.905  56590.355   1.450
4103  rbend         B1.706                 24.432       0   56592.106  56604.322  12.216
4104  quadrupole    QD3.449                 2.900       0   56616.838  56618.288   1.450
4105  rbend         B1.707                 24.432       0   56620.038  56632.254  12.216
4106  quadrupole    QF4.449                 2.900       0   56644.770  56646.220   1.450
4107  rbend         B1.708                 24.432       0   56647.971  56660.187  12.216
4108  quadrupole    QD3.450                 2.900       0   56672.703  56674.153   1.450
4109  rbend         B1S.646                21.232       0   56675.903  56686.519  10.616
4110  quadrupole    QF4.450                 2.900       0   56700.635  56702.085   1.450
4111  rbend         B1S.647                21.232       0   56703.835  56714.451  10.616
4112  quadrupole    QD3.451                 2.900       0   56728.568  56730.018   1.450
4113  rbend         B1L.276                22.732       0   56731.768  56743.134  11.366
4114  sextupole     SF14.4                  1.400       0   56754.800  56755.500   0.700
4115  quadrupole    QF4.451                 2.900       0   56756.500  56757.950   1.450
4116  rbend         B1L.277                22.732       0   56759.700  56771.066  11.366
4117  sextupole     SD16.3                  1.400       0   56782.732  56783.432   0.700
4118  quadrupole    QD3.452                 2.900       0   56784.432  56785.882   1.450
4119  rbend         B1.709                 24.432       0   56787.633  56799.849  12.216
4120  quadrupole    QF4.452                 2.900       0   56812.365  56813.815   1.450
4121  rbend         B1S.648                21.232       0   56815.565  56826.181  10.616
4122  quadrupole    QD3.453                 2.900       0   56840.297  56841.747   1.450
4123  rbend         B1S.649                21.232       0   56843.498  56854.114  10.616
4124  quadrupole    QF4.453                 2.900       0   56868.230  56869.680   1.450
4125  rbend         B1.710                 24.432       0   56871.430  56883.646  12.216
4126  quadrupole    QD3.454                 2.900       0   56896.162  56897.612   1.450
4127  rbend         B1.711                 24.432       0   56899.362  56911.578  12.216
4128  quadrupole    QF4.454                 2.900       0   56924.095  56925.545   1.450
4129  rbend         B1L.278                22.732       0   56927.295  56938.661  11.366
4130  sextupole     SD16.4                  1.400       0   56950.327  56951.027   0.700
4131  quadrupole    QD3.455                 2.900       0   56952.027  56953.477   1.450
4132  rbend         B1S.650                21.232       0   56955.227  56965.843  10.616
4133  sextupole     SF15.3                  1.400       0   56978.259  56978.959   0.700
4134  quadrupole    QF4.455                 2.900       0   56979.959  56981.409   1.450
4135  rbend         B1S.651                21.232       0   56983.160  56993.776  10.616
4136  quadrupole    QD3.456                 2.900       0   57007.892  57009.342   1.450
4137  rbend         B1.712                 24.432       0   57011.092  57023.308  12.216
4138  quadrupole    QF4.456                 2.900       0   57035.824  57037.274   1.450
4139  rbend         B1.713                 24.432       0   57039.025  57051.241  12.216
4140  quadrupole    QD3.457                 2.900       0   57063.757  57065.207   1.450
4141  rbend         B1.714                 24.432       0   57066.957  57079.173  12.216
4142  quadrupole    QF4.457                 2.900       0   57091.689  57093.139   1.450
4143  rbend         B1S.652                21.232       0   57094.889  57105.505  10.616
4144  quadrupole    QD3.458                 2.900       0   57119.622  57121.072   1.450
4145  rbend         B1S.653                21.232       0   57122.822  57133.438  10.616
4146  sextupole     SF15.4                  1.400       0   57145.854  57146.554   0.700
4147  quadrupole    QF4.458                 2.900       0   57147.554  57149.004   1.450
4148  rbend         B1L.279                22.732       0   57150.754  57162.120  11.366
4149  sextupole     SD17.3                  1.400       0   57173.786  57174.486   0.700
4150  quadrupole    QD3.459                 2.900       0   57175.486  57176.936   1.450
4151  rbend         B1.715                 24.432       0   57178.687  57190.903  12.216
4152  quadrupole    QF4.459                 2.900       0   57203.419  57204.869   1.450
4153  rbend         B1.716                 24.432       0   57206.619  57218.835  12.216
4154  quadrupole    QD3.460                 2.900       0   57231.351  57232.801   1.450
4155  rbend         B1S.654                21.232       0   57234.552  57245.168  10.616
4156  quadrupole    QF4.460                 2.900       0   57259.284  57260.734   1.450
4157  rbend         B1S.655                21.232       0   57262.484  57273.100  10.616
4158  quadrupole    QD3.461                 2.900       0   57287.216  57288.666   1.450
4159  rbend         B1.717                 24.432       0   57290.416  57302.632  12.216
4160  quadrupole    QF4.461                 2.900       0   57315.149  57316.599   1.450
4161  rbend         B1L.280                22.732       0   57318.349  57329.715  11.366
4162  sextupole     SD17.4                  1.400       0   57341.381  57342.081   0.700
4163  quadrupole    QD3.462                 2.900       0   57343.081  57344.531   1.450
4164  rbend         B1L.281                22.732       0   57346.281  57357.647  11.366
4165  sextupole     SF16.3                  1.400       0   57369.313  57370.013   0.700
4166  quadrupole    QF4.462                 2.900       0   57371.013  57372.463   1.450
4167  rbend         B1S.656                21.232       0   57374.214  57384.830  10.616
4168  quadrupole    QD3.463                 2.900       0   57398.946  57400.396   1.450
4169  rbend         B1S.657                21.232       0   57402.146  57412.762  10.616
4170  quadrupole    QF4.463                 2.900       0   57426.878  57428.328   1.450
4171  rbend         B1.718                 24.432       0   57430.079  57442.295  12.216
4172  quadrupole    QD3.464                 2.900       0   57454.811  57456.261   1.450
4173  rbend         B1.719                 24.432       0   57458.011  57470.227  12.216
4174  quadrupole    QF4.464                 2.900       0   57482.743  57484.193   1.450
4175  rbend         B1.720                 24.432       0   57485.943  57498.159  12.216
4176  quadrupole    QD3.465                 2.900       0   57510.676  57512.126   1.450
4177  rbend         B1S.658                21.232       0   57513.876  57524.492  10.616
4178  sextupole     SF16.4                  1.400       0   57536.908  57537.608   0.700
4179  quadrupole    QF4.465                 2.900       0   57538.608  57540.058   1.450
4180  rbend         B1S.659                21.232       0   57541.808  57552.424  10.616
4181  sextupole     SD18.3                  1.400       0   57564.840  57565.540   0.700
4182  quadrupole    QD3.466                 2.900       0   57566.540  57567.990   1.450
4183  rbend         B1.721                 24.432       0   57569.741  57581.957  12.216
4184  quadrupole    QF4.466                 2.900       0   57594.473  57595.923   1.450
4185  rbend         B1.722                 24.432       0   57597.673  57609.889  12.216
4186  quadrupole    QD3.467                 2.900       0   57622.405  57623.855   1.450
4187  rbend         B1.723                 24.432       0   57625.606  57637.822  12.216
4188  quadrupole    QF4.467                 2.900       0   57650.338  57651.788   1.450
4189  rbend         B1S.660                21.232       0   57653.538  57664.154  10.616
4190  quadrupole    QD3.468                 2.900       0   57678.270  57679.720   1.450
4191  rbend         B1S.661                21.232       0   57681.471  57692.086  10.616
4192  quadrupole    QF4.468                 2.900       0   57706.203  57707.653   1.450
4193  rbend         B1L.282                22.732       0   57709.403  57720.769  11.366
4194  sextupole     SD18.4                  1.400       0   57732.435  57733.135   0.700
4195  quadrupole    QD3.469                 2.900       0   57734.135  57735.585   1.450
4196  rbend         B1L.283                22.732       0   57737.335  57748.701  11.366
4197  sextupole     SF17.3                  1.400       0   57760.367  57761.067   0.700
4198  quadrupole    QF4.469                 2.900       0   57762.067  57763.517   1.450
4199  rbend         B1.724                 24.432       0   57765.268  57777.484  12.216
4200  quadrupole    QD3.470                 2.900       0   57790.000  57791.450   1.450
4201  rbend         B1S.662                21.232       0   57793.200  57803.816  10.616
4202  quadrupole    QF4.470                 2.900       0   57817.932  57819.382   1.450
4203  rbend         B1S.663                21.232       0   57821.133  57831.749  10.616
4204  quadrupole    QD3.471                 2.900       0   57845.865  57847.315   1.450
4205  rbend         B1.725                 24.432       0   57849.065  57861.281  12.216
4206  quadrupole    QF4.471                 2.900       0   57873.797  57875.247   1.450
4207  rbend         B1.726                 24.432       0   57876.998  57889.213  12.216
4208  quadrupole    QD3.472                 2.900       0   57901.730  57903.180   1.450
4209  rbend         B1L.284                22.732       0   57904.930  57916.296  11.366
4210  sextupole     SF17.4                  1.400       0   57927.962  57928.662   0.700
4211  quadrupole    QF4.472                 2.900       0   57929.662  57931.112   1.450
4212  rbend         B1S.664                21.232       0   57932.862  57943.478  10.616
4213  sextupole     SD19.3                  1.400       0   57955.894  57956.594   0.700
4214  quadrupole    QD3.473                 2.900       0   57957.594  57959.044   1.450
4215  rbend         B1S.665                21.232       0   57960.795  57971.411  10.616
4216  quadrupole    QF4.473                 2.900       0   57985.527  57986.977   1.450
4217  rbend         B1.727                 24.432       0   57988.727  58000.943  12.216
4218  quadrupole    QD3.474                 2.900       0   58013.459  58014.909   1.450
4219  rbend         B1.728                 24.432       0   58016.660  58028.876  12.216
4220  quadrupole    QF4.474                 2.900       0   58041.392  58042.842   1.450
4221  rbend         B1.729                 24.432       0   58044.592  58056.808  12.216
4222  quadrupole    QD3.475                 2.900       0   58069.324  58070.774   1.450
4223  rbend         B1S.666                21.232       0   58072.525  58083.140  10.616
4224  quadrupole    QF4.475                 2.900       0   58097.257  58098.707   1.450
4225  rbend         B1S.667                21.232       0   58100.457  58111.073  10.616
4226  sextupole     SD19.4                  1.400       0   58123.489  58124.189   0.700
4227  quadrupole    QD3.476                 2.900       0   58125.189  58126.639   1.450
4228  rbend         B1L.285                22.732       0   58128.389  58139.755  11.366
4229  sextupole     SF18.3                  1.400       0   58151.421  58152.121   0.700
4230  quadrupole    QF4.476                 2.900       0   58153.121  58154.571   1.450
4231  rbend         B1.730                 24.432       0   58156.322  58168.538  12.216
4232  quadrupole    QD3.477                 2.900       0   58181.054  58182.504   1.450
4233  rbend         B1.731                 24.432       0   58184.254  58196.470  12.216
4234  quadrupole    QF4.477                 2.900       0   58208.986  58210.436   1.450
4235  rbend         B1S.668                21.232       0   58212.187  58222.803  10.616
4236  quadrupole    QD3.478                 2.900       0   58236.919  58238.369   1.450
4237  rbend         B1S.669                21.232       0   58240.119  58250.735  10.616
4238  quadrupole    QF4.478                 2.900       0   58264.851  58266.301   1.450
4239  rbend         B1.732                 24.432       0   58268.052  58280.267  12.216
4240  quadrupole    QD3.479                 2.900       0   58292.784  58294.234   1.450
4241  rbend         B1L.286                22.732       0   58295.984  58307.350  11.366
4242  sextupole     SF18.4                  1.400       0   58319.016  58319.716   0.700
4243  quadrupole    QF4.479                 2.900       0   58320.716  58322.166   1.450
4244  rbend         B1L.287                22.732       0   58323.916  58335.282  11.366
4245  sextupole     SD20.3                  1.400       0   58346.948  58347.648   0.700
4246  quadrupole    QD3.480                 2.900       0   58348.648  58350.098   1.450
4247  rbend         B1S.670                21.232       0   58351.849  58362.465  10.616
4248  quadrupole    QF4.480                 2.900       0   58376.581  58378.031   1.450
4249  rbend         B1S.671                21.232       0   58379.781  58390.397  10.616
4250  quadrupole    QD3.481                 2.900       0   58404.513  58405.963   1.450
4251  rbend         B1.733                 24.432       0   58407.714  58419.930  12.216
4252  quadrupole    QF4.481                 2.900       0   58432.446  58433.896   1.450
4253  rbend         B1.734                 24.432       0   58435.646  58447.862  12.216
4254  quadrupole    QD3.482                 2.900       0   58460.378  58461.828   1.450
4255  rbend         B1.735                 24.432       0   58463.579  58475.794  12.216
4256  quadrupole    QF4.482                 2.900       0   58488.311  58489.761   1.450
4257  rbend         B1S.672                21.232       0   58491.511  58502.127  10.616
4258  sextupole     SD20.4                  1.400       0   58514.543  58515.243   0.700
4259  quadrupole    QD3.483                 2.900       0   58516.243  58517.693   1.450
4260  rbend         B1S.673                21.232       0   58519.443  58530.059  10.616
4261  sextupole     SF19.3                  1.400       0   58542.475  58543.175   0.700
4262  quadrupole    QF4.483                 2.900       0   58544.175  58545.625   1.450
4263  rbend         B1.736                 24.432       0   58547.376  58559.592  12.216
4264  quadrupole    QD3.484                 2.900       0   58572.108  58573.558   1.450
4265  rbend         B1.737                 24.432       0   58575.308  58587.524  12.216
4266  quadrupole    QF4.484                 2.900       0   58600.040  58601.490   1.450
4267  rbend         B1.738                 24.432       0   58603.241  58615.457  12.216
4268  quadrupole    QD3.485                 2.900       0   58627.973  58629.423   1.450
4269  rbend         B1S.674                21.232       0   58631.173  58641.789  10.616
4270  quadrupole    QF4.485                 2.900       0   58655.905  58657.355   1.450
4271  rbend         B1S.675                21.232       0   58659.106  58669.721  10.616
4272  quadrupole    QD3.486                 2.900       0   58683.838  58685.288   1.450
4273  rbend         B1L.288                22.732       0   58687.038  58698.404  11.366
4274  sextupole     SF19.4                  1.400       0   58710.070  58710.770   0.700
4275  quadrupole    QF4.486                 2.900       0   58711.770  58713.220   1.450
4276  rbend         B1L.289                22.732       0   58714.970  58726.336  11.366
4277  sextupole     SD21.3                  1.400       0   58738.002  58738.702   0.700
4278  quadrupole    QD3.487                 2.900       0   58739.702  58741.152   1.450
4279  rbend         B1.739                 24.432       0   58742.903  58755.119  12.216
4280  quadrupole    QF4.487                 2.900       0   58767.635  58769.085   1.450
4281  rbend         B1S.676                21.232       0   58770.835  58781.451  10.616
4282  quadrupole    QD3.488                 2.900       0   58795.567  58797.017   1.450
4283  rbend         B1S.677                21.232       0   58798.768  58809.384  10.616
4284  quadrupole    QF4.488                 2.900       0   58823.500  58824.950   1.450
4285  rbend         B1.740                 24.432       0   58826.700  58838.916  12.216
4286  quadrupole    QD3.489                 2.900       0   58851.432  58852.882   1.450
4287  rbend         B1.741                 24.432       0   58854.633  58866.848  12.216
4288  quadrupole    QF4.489                 2.900       0   58879.365  58880.815   1.450
4289  rbend         B1L.290                22.732       0   58882.565  58893.931  11.366
4290  sextupole     SD21.4                  1.400       0   58905.597  58906.297   0.700
4291  quadrupole    QD3.490                 2.900       0   58907.297  58908.747   1.450
4292  rbend         B1S.678                21.232       0   58910.497  58921.113  10.616
4293  sextupole     SF20.3                  1.400       0   58933.529  58934.229   0.700
4294  quadrupole    QF4.490                 2.900       0   58935.229  58936.679   1.450
4295  rbend         B1S.679                21.232       0   58938.430  58949.046  10.616
4296  quadrupole    QD3.491                 2.900       0   58963.162  58964.612   1.450
4297  rbend         B1.742                 24.432       0   58966.362  58978.578  12.216
4298  quadrupole    QF4.491                 2.900       0   58991.094  58992.544   1.450
4299  rbend         B1.743                 24.432       0   58994.295  59006.511  12.216
4300  quadrupole    QD3.492                 2.900       0   59019.027  59020.477   1.450
4301  rbend         B1.744                 24.432       0   59022.227  59034.443  12.216
